ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
455,0,3,0.4744,0.4985,468715,230.072,48.561,1
456,0,1,0.4682,0.5014,468853,88.652,48.027,1
457,0,1,0.4666,0.5016,468851,89.414,48.850,1
458,0,1,0.4745,0.5016,468829,86.703,51.736,1
459,0,8,0.4677,0.5008,468837,576.217,49.867,1
460,0,3,0.4770,0.4998,468805,228.778,50.785,1
461,0,5,0.4689,0.4999,468808,363.721,49.725,1
462,1,2,0.4652,0.4999,468803,161.559,50.785,1
463,0,1,0.4716,0.4986,468772,92.272,48.616,1
464,0,7,0.4691,0.4998,468809,548.336,48.460,1
465,0,4,0.4654,0.4997,468800,294.619,48.035,1
466,0,7,0.4747,0.5002,468778,575.120,49.068,1
467,0,6,0.4698,0.4983,468765,444.854,50.149,1
468,0,10,0.4735,0.5010,468837,723.200,49.841,1
469,0,1,0.4671,0.5009,468834,89.872,49.455,1
470,0,2,0.4692,0.4989,468762,174.237,50.539,1
471,0,2,0.4706,0.4987,468764,169.865,52.371,1
472,1,7,0.4752,0.5009,468821,549.519,51.861,1
473,0,4,0.4673,0.4998,468812,302.845,62.457,1
474,0,5,0.4751,0.4999,468807,373.884,56.489,1
475,0,1,0.4702,0.4993,468790,89.212,49.283,1
476,0,2,0.4725,0.4995,468789,158.904,48.813,1
477,0,5,0.4657,0.4999,468784,366.421,48.134,1
478,0,11,0.4657,0.5004,468814,780.528,50.509,1
479,0,1,0.4687,0.5007,468818,87.333,48.286,1
480,0,1,0.4740,0.5009,468821,88.439,49.545,1
481,0,8,0.4748,0.5003,468821,575.165,49.789,1
482,1,1,0.4725,0.4980,468727,88.276,48.678,1
483,0,1,0.4632,0.4982,468768,87.393,47.527,1
484,0,5,0.4651,0.4991,468794,372.931,49.567,1
485,0,2,0.4684,0.4987,468751,165.922,48.796,1
486,0,1,0.4706,0.4989,468773,87.615,48.354,1
487,0,1,0.4714,0.5009,468831,86.847,48.589,1
